	数字1		数字2		数字3		平均值		出现概率	
	2		8		28		12.666666666666666		0.02135706340378198	
	2		8		29		13.0		0.022024471635150165	
	2		8		30		13.333333333333334		0.022691879866518355	
	2		8		31		13.666666666666666		0.023136818687430477	
	2		9		10		7.0		0.006006674082313682	
	2		9		11		7.333333333333333		0.006674082313681869	
	2		9		12		7.666666666666667		0.007341490545050055	
	2		9		13		8.0		0.008231368186874305	
	2		9		14		8.333333333333334		0.008898776418242492	
	2		9		15		8.666666666666666		0.00978865406006674	
	2		9		16		9.0		0.01067853170189099	
	2		9		17		9.333333333333334		0.011568409343715239	
	2		9		18		9.666666666666666		0.012458286985539488	
	2		9		19		10.0		0.0135706340378198	
	2		9		20		10.333333333333334		0.014460511679644048	
	2		9		21		10.666666666666666		0.01557285873192436	
	2		9		22		11.0		0.01668520578420467	
	2		9		23		11.333333333333334		0.017797552836484983	
	2		9		24		11.666666666666666		0.018687430478309234	
	2		9		25		12.0		0.019799777530589546	
	2		9		26		12.333333333333334		0.020467185761957732	
	2		9		27		12.666666666666666		0.02135706340378198	
	2		9		28		13.0		0.022024471635150165	
	2		9		29		13.333333333333334		0.022691879866518355	
	2		9		30		13.666666666666666		0.023136818687430477	
	2		9		31		14.0		0.023804226918798667	
	2		10		11		7.666666666666667		0.007341490545050055	
	2		10		12		8.0		0.008231368186874305	
	2		10		13		8.333333333333334		0.008898776418242492	
	2		10		14		8.666666666666666		0.00978865406006674	
	2		10		15		9.0		0.01067853170189099	
	2		10		16		9.333333333333334		0.011568409343715239	
	2		10		17		9.666666666666666		0.012458286985539488	
	2		10		18		10.0		0.0135706340378198	
	2		10		19		10.333333333333334		0.014460511679644048	
	2		10		20		10.666666666666666		0.01557285873192436	
	2		10		21		11.0		0.01668520578420467	
	2		10		22		11.333333333333334		0.017797552836484983	
	2		10		23		11.666666666666666		0.018687430478309234	
	2		10		24		12.0		0.019799777530589546	
	2		10		25		12.333333333333334		0.020467185761957732	
	2		10		26		12.666666666666666		0.02135706340378198	
	2		10		27		13.0		0.022024471635150165	
	2		10		28		13.333333333333334		0.022691879866518355	
	2		10		29		13.666666666666666		0.023136818687430477	
	2		10		30		14.0		0.023804226918798667	
	2		10		31		14.333333333333334		0.024026696329254728	
	2		11		12		8.333333333333334		0.008898776418242492	
	2		11		13		8.666666666666666		0.00978865406006674	
	2		11		14		9.0		0.01067853170189099	
	2		11		15		9.333333333333334		0.011568409343715239	
	2		11		16		9.666666666666666		0.012458286985539488	
	2		11		17		10.0		0.0135706340378198	
	2		11		18		10.333333333333334		0.014460511679644048	
	2		11		19		10.666666666666666		0.01557285873192436	
	2		11		20		11.0		0.01668520578420467	
	2		11		21		11.333333333333334		0.017797552836484983	
	2		11		22		11.666666666666666		0.018687430478309234	
	2		11		23		12.0		0.019799777530589546	
	2		11		24		12.333333333333334		0.020467185761957732	
	2		11		25		12.666666666666666		0.02135706340378198	
	2		11		26		13.0		0.022024471635150165	
	2		11		27		13.333333333333334		0.022691879866518355	
	2		11		28		13.666666666666666		0.023136818687430477	
	2		11		29		14.0		0.023804226918798667	
	2		11		30		14.333333333333334		0.024026696329254728	
	2		11		31		14.666666666666666		0.024471635150166853	
	2		12		13		9.0		0.01067853170189099	
	2		12		14		9.333333333333334		0.011568409343715239	
	2		12		15		9.666666666666666		0.012458286985539488	
	2		12		16		10.0		0.0135706340378198	
	2		12		17		10.333333333333334		0.014460511679644048	
	2		12		18		10.666666666666666		0.01557285873192436	
	2		12		19		11.0		0.01668520578420467	
	2		12		20		11.333333333333334		0.017797552836484983	
	2		12		21		11.666666666666666		0.018687430478309234	
	2		12		22		12.0		0.019799777530589546	
	2		12		23		12.333333333333334		0.020467185761957732	
	2		12		24		12.666666666666666		0.02135706340378198	
	2		12		25		13.0		0.022024471635150165	
	2		12		26		13.333333333333334		0.022691879866518355	
	2		12		27		13.666666666666666		0.023136818687430477	
	2		12		28		14.0		0.023804226918798667	
	2		12		29		14.333333333333334		0.024026696329254728	
	2		12		30		14.666666666666666		0.024471635150166853	
	2		12		31		15.0		0.024694104560622914	
	2		13		14		9.666666666666666		0.012458286985539488	
	2		13		15		10.0		0.0135706340378198	
	2		13		16		10.333333333333334		0.014460511679644048	
	2		13		17		10.666666666666666		0.01557285873192436	
	2		13		18		11.0		0.01668520578420467	
	2		13		19		11.333333333333334		0.017797552836484983	
	2		13		20		11.666666666666666		0.018687430478309234	
	2		13		21		12.0		0.019799777530589546	
	2		13		22		12.333333333333334		0.020467185761957732	
	2		13		23		12.666666666666666		0.02135706340378198	
	2		13		24		13.0		0.022024471635150165	
	2		13		25		13.333333333333334		0.022691879866518355	
	2		13		26		13.666666666666666		0.023136818687430477	
	2		13		27		14.0		0.023804226918798667	
	2		13		28		14.333333333333334		0.024026696329254728	
	2		13		29		14.666666666666666		0.024471635150166853	
	2		13		30		15.0		0.024694104560622914	
	2		13		31		15.333333333333334		0.024916573971078975	
	2		14		15		10.333333333333334		0.014460511679644048	
	2		14		16		10.666666666666666		0.01557285873192436	
	2		14		17		11.0		0.01668520578420467	
	2		14		18		11.333333333333334		0.017797552836484983	
	2		14		19		11.666666666666666		0.018687430478309234	
	2		14		20		12.0		0.019799777530589546	
	2		14		21		12.333333333333334		0.020467185761957732	
	2		14		22		12.666666666666666		0.02135706340378198	
	2		14		23		13.0		0.022024471635150165	
	2		14		24		13.333333333333334		0.022691879866518355	
	2		14		25		13.666666666666666		0.023136818687430477	
	2		14		26		14.0		0.023804226918798667	
	2		14		27		14.333333333333334		0.024026696329254728	
	2		14		28		14.666666666666666		0.024471635150166853	
	2		14		29		15.0		0.024694104560622914	
	2		14		30		15.333333333333334		0.024916573971078975	
	2		14		31		15.666666666666666		0.024916573971078975	
	2		15		16		11.0		0.01668520578420467	
	2		15		17		11.333333333333334		0.017797552836484983	
	2		15		18		11.666666666666666		0.018687430478309234	
	2		15		19		12.0		0.019799777530589546	
	2		15		20		12.333333333333334		0.020467185761957732	
	2		15		21		12.666666666666666		0.02135706340378198	
	2		15		22		13.0		0.022024471635150165	
	2		15		23		13.333333333333334		0.022691879866518355	
	2		15		24		13.666666666666666		0.023136818687430477	
	2		15		25		14.0		0.023804226918798667	
	2		15		26		14.333333333333334		0.024026696329254728	
	2		15		27		14.666666666666666		0.024471635150166853	
	2		15		28		15.0		0.024694104560622914	
	2		15		29		15.333333333333334		0.024916573971078975	
	2		15		30		15.666666666666666		0.024916573971078975	
	2		15		31		16.0		0.02513904338153504	
	2		16		17		11.666666666666666		0.018687430478309234	
	2		16		18		12.0		0.019799777530589546	
	2		16		19		12.333333333333334		0.020467185761957732	
	2		16		20		12.666666666666666		0.02135706340378198	
	2		16		21		13.0		0.022024471635150165	
	2		16		22		13.333333333333334		0.022691879866518355	
	2		16		23		13.666666666666666		0.023136818687430477	
	2		16		24		14.0		0.023804226918798667	
	2		16		25		14.333333333333334		0.024026696329254728	
	2		16		26		14.666666666666666		0.024471635150166853	
	2		16		27		15.0		0.024694104560622914	
	2		16		28		15.333333333333334		0.024916573971078975	
	2		16		29		15.666666666666666		0.024916573971078975	
	2		16		30		16.0		0.02513904338153504	
	2		16		31		16.333333333333332		0.024916573971078975	
	2		17		18		12.333333333333334		0.020467185761957732	
	2		17		19		12.666666666666666		0.02135706340378198	
	2		17		20		13.0		0.022024471635150165	
	2		17		21		13.333333333333334		0.022691879866518355	
	2		17		22		13.666666666666666		0.023136818687430477	
	2		17		23		14.0		0.023804226918798667	
	2		17		24		14.333333333333334		0.024026696329254728	
	2		17		25		14.666666666666666		0.024471635150166853	
	2		17		26		15.0		0.024694104560622914	
	2		17		27		15.333333333333334		0.024916573971078975	
	2		17		28		15.666666666666666		0.024916573971078975	
	2		17		29		16.0		0.02513904338153504	
	2		17		30		16.333333333333332		0.024916573971078975	
	2		17		31		16.666666666666668		0.024916573971078975	
	2		18		19		13.0		0.022024471635150165	
	2		18		20		13.333333333333334		0.022691879866518355	
	2		18		21		13.666666666666666		0.023136818687430477	
	2		18		22		14.0		0.023804226918798667	
	2		18		23		14.333333333333334		0.024026696329254728	
	2		18		24		14.666666666666666		0.024471635150166853	
	2		18		25		15.0		0.024694104560622914	
	2		18		26		15.333333333333334		0.024916573971078975	
	2		18		27		15.666666666666666		0.024916573971078975	
	2		18		28		16.0		0.02513904338153504	
	2		18		29		16.333333333333332		0.024916573971078975	
	2		18		30		16.666666666666668		0.024916573971078975	
	2		18		31		17.0		0.024694104560622914	
	2		19		20		13.666666666666666		0.023136818687430477	
	2		19		21		14.0		0.023804226918798667	
	2		19		22		14.333333333333334		0.024026696329254728	
	2		19		23		14.666666666666666		0.024471635150166853	
	2		19		24		15.0		0.024694104560622914	
	2		19		25		15.333333333333334		0.024916573971078975	
	2		19		26		15.666666666666666		0.024916573971078975	
	2		19		27		16.0		0.02513904338153504	
	2		19		28		16.333333333333332		0.024916573971078975	
	2		19		29		16.666666666666668		0.024916573971078975	
	2		19		30		17.0		0.024694104560622914	
	2		19		31		17.333333333333332		0.024471635150166853	
	2		20		21		14.333333333333334		0.024026696329254728	
	2		20		22		14.666666666666666		0.024471635150166853	
	2		20		23		15.0		0.024694104560622914	
	2		20		24		15.333333333333334		0.024916573971078975	
	2		20		25		15.666666666666666		0.024916573971078975	
	2		20		26		16.0		0.02513904338153504	
	2		20		27		16.333333333333332		0.024916573971078975	
	2		20		28		16.666666666666668		0.024916573971078975	
	2		20		29		17.0		0.024694104560622914	
	2		20		30		17.333333333333332		0.024471635150166853	
	2		20		31		17.666666666666668		0.024026696329254728	
	2		21		22		15.0		0.024694104560622914	
	2		21		23		15.333333333333334		0.024916573971078975	
	2		21		24		15.666666666666666		0.024916573971078975	
	2		21		25		16.0		0.02513904338153504	
	2		21		26		16.333333333333332		0.024916573971078975	
	2		21		27		16.666666666666668		0.024916573971078975	
	2		21		28		17.0		0.024694104560622914	
	2		21		29		17.333333333333332		0.024471635150166853	
	2		21		30		17.666666666666668		0.024026696329254728	
	2		21		31		18.0		0.023804226918798667	
	2		22		23		15.666666666666666		0.024916573971078975	
	2		22		24		16.0		0.02513904338153504	
	2		22		25		16.333333333333332		0.024916573971078975	
	2		22		26		16.666666666666668		0.024916573971078975	
	2		22		27		17.0		0.024694104560622914	
	2		22		28		17.333333333333332		0.024471635150166853	
	2		22		29		17.666666666666668		0.024026696329254728	
	2		22		30		18.0		0.023804226918798667	
	2		22		31		18.333333333333332		0.023136818687430477	
	2		23		24		16.333333333333332		0.024916573971078975	
	2		23		25		16.666666666666668		0.024916573971078975	
	2		23		26		17.0		0.024694104560622914	
	2		23		27		17.333333333333332		0.024471635150166853	
	2		23		28		17.666666666666668		0.024026696329254728	
	2		23		29		18.0		0.023804226918798667	
	2		23		30		18.333333333333332		0.023136818687430477	
	2		23		31		18.666666666666668		0.022691879866518355	
	2		24		25		17.0		0.024694104560622914	
	2		24		26		17.333333333333332		0.024471635150166853	
	2		24		27		17.666666666666668		0.024026696329254728	
	2		24		28		18.0		0.023804226918798667	
	2		24		29		18.333333333333332		0.023136818687430477	
	2		24		30		18.666666666666668		0.022691879866518355	
	2		24		31		19.0		0.022024471635150165	
	2		25		26		17.666666666666668		0.024026696329254728	
	2		25		27		18.0		0.023804226918798667	
	2		25		28		18.333333333333332		0.023136818687430477	
	2		25		29		18.666666666666668		0.022691879866518355	
	2		25		30		19.0		0.022024471635150165	
	2		25		31		19.333333333333332		0.02135706340378198	
	2		26		27		18.333333333333332		0.023136818687430477	
	2		26		28		18.666666666666668		0.022691879866518355	
	2		26		29		19.0		0.022024471635150165	
	2		26		30		19.333333333333332		0.02135706340378198	
	2		26		31		19.666666666666668		0.020467185761957732	
	2		27		28		19.0		0.022024471635150165	
	2		27		29		19.333333333333332		0.02135706340378198	
	2		27		30		19.666666666666668		0.020467185761957732	
	2		27		31		20.0		0.019799777530589546	
	2		28		29		19.666666666666668		0.020467185761957732	
	2		28		30		20.0		0.019799777530589546	
	2		28		31		20.333333333333332		0.018687430478309234	
	2		29		30		20.333333333333332		0.018687430478309234	
	2		29		31		20.666666666666668		0.017797552836484983	
	2		30		31		21.0		0.01668520578420467	
	3		4		5		4.0		0.001557285873192436	
	3		4		6		4.333333333333333		0.0017797552836484984	
	3		4		7		4.666666666666667		0.002224694104560623	
	3		4		8		5.0		0.0026696329254727474	
	3		4		9		5.333333333333333		0.003114571746384872	
	3		4		10		5.666666666666667		0.003559510567296997	
	3		4		11		6.0		0.004226918798665183	
	3		4		12		6.333333333333333		0.0046718576195773085	
	3		4		13		6.666666666666667		0.005339265850945495	
	3		4		14		7.0		0.006006674082313682	
	3		4		15		7.333333333333333		0.006674082313681869	
	3		4		16		7.666666666666667		0.007341490545050055	
	3		4		17		8.0		0.008231368186874305	
	3		4		18		8.333333333333334		0.008898776418242492	
	3		4		19		8.666666666666666		0.00978865406006674	
	3		4		20		9.0		0.01067853170189099	
	3		4		21		9.333333333333334		0.011568409343715239	
	3		4		22		9.666666666666666		0.012458286985539488	
	3		4		23		10.0		0.0135706340378198	
	3		4		24		10.333333333333334		0.014460511679644048	
	3		4		25		10.666666666666666		0.01557285873192436	
	3		4		26		11.0		0.01668520578420467	
	3		4		27		11.333333333333334		0.017797552836484983	
	3		4		28		11.666666666666666		0.018687430478309234	
	3		4		29		12.0		0.019799777530589546	
	3		4		30		12.333333333333334		0.020467185761957732	
	3		4		31		12.666666666666666		0.02135706340378198	
	3		5		6		4.666666666666667		0.002224694104560623	
	3		5		7		5.0		0.0026696329254727474	
	3		5		8		5.333333333333333		0.003114571746384872	
	3		5		9		5.666666666666667		0.003559510567296997	
	3		5		10		6.0		0.004226918798665183	
	3		5		11		6.333333333333333		0.0046718576195773085	
	3		5		12		6.666666666666667		0.005339265850945495	
	3		5		13		7.0		0.006006674082313682	
	3		5		14		7.333333333333333		0.006674082313681869	
	3		5		15		7.666666666666667		0.007341490545050055	
	3		5		16		8.0		0.008231368186874305	
	3		5		17		8.333333333333334		0.008898776418242492	
	3		5		18		8.666666666666666		0.00978865406006674	
	3		5		19		9.0		0.01067853170189099	
	3		5		20		9.333333333333334		0.011568409343715239	
	3		5		21		9.666666666666666		0.012458286985539488	
	3		5		22		10.0		0.0135706340378198	
	3		5		23		10.333333333333334		0.014460511679644048	
	3		5		24		10.666666666666666		0.01557285873192436	
	3		5		25		11.0		0.01668520578420467	
	3		5		26		11.333333333333334		0.017797552836484983	
	3		5		27		11.666666666666666		0.018687430478309234	
	3		5		28		12.0		0.019799777530589546	
	3		5		29		12.333333333333334		0.020467185761957732	
	3		5		30		12.666666666666666		0.02135706340378198	
	3		5		31		13.0		0.022024471635150165	
	3		6		7		5.333333333333333		0.003114571746384872	
	3		6		8		5.666666666666667		0.003559510567296997	
	3		6		9		6.0		0.004226918798665183	
	3		6		10		6.333333333333333		0.0046718576195773085	
	3		6		11		6.666666666666667		0.005339265850945495	
	3		6		12		7.0		0.006006674082313682	
	3		6		13		7.333333333333333		0.006674082313681869	
	3		6		14		7.666666666666667		0.007341490545050055	
	3		6		15		8.0		0.008231368186874305	
	3		6		16		8.333333333333334		0.008898776418242492	
	3		6		17		8.666666666666666		0.00978865406006674	
	3		6		18		9.0		0.01067853170189099	
	3		6		19		9.333333333333334		0.011568409343715239	
	3		6		20		9.666666666666666		0.012458286985539488	
	3		6		21		10.0		0.0135706340378198	
	3		6		22		10.333333333333334		0.014460511679644048	
	3		6		23		10.666666666666666		0.01557285873192436	
	3		6		24		11.0		0.01668520578420467	
	3		6		25		11.333333333333334		0.017797552836484983	
	3		6		26		11.666666666666666		0.018687430478309234	
	3		6		27		12.0		0.019799777530589546	
	3		6		28		12.333333333333334		0.020467185761957732	
	3		6		29		12.666666666666666		0.02135706340378198	
	3		6		30		13.0		0.022024471635150165	
	3		6		31		13.333333333333334		0.022691879866518355	
	3		7		8		6.0		0.004226918798665183	
	3		7		9		6.333333333333333		0.0046718576195773085	
	3		7		10		6.666666666666667		0.005339265850945495	
	3		7		11		7.0		0.006006674082313682	
	3		7		12		7.333333333333333		0.006674082313681869	
	3		7		13		7.666666666666667		0.007341490545050055	
	3		7		14		8.0		0.008231368186874305	
	3		7		15		8.333333333333334		0.008898776418242492	
	3		7		16		8.666666666666666		0.00978865406006674	
	3		7		17		9.0		0.01067853170189099	
	3		7		18		9.333333333333334		0.011568409343715239	
	3		7		19		9.666666666666666		0.012458286985539488	
	3		7		20		10.0		0.0135706340378198	
	3		7		21		10.333333333333334		0.014460511679644048	
